2023-03-10 14:49:30,113: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,115: root: INFO: Current backtesting datetime 2022-02-05 09:25:00-05:00
2023-03-10 14:49:30,116: root: INFO: Current backtesting datetime 2022-02-05 09:25:00-05:00
2023-03-10 14:49:30,116: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,117: root: INFO: Current backtesting datetime 2022-02-07 08:30:00-05:00
2023-03-10 14:49:30,118: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,121: root: INFO: Current backtesting datetime 2022-02-07 09:30:00-05:00
2023-03-10 14:49:30,121: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,123: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,123: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,124: root: INFO: Current backtesting datetime 2022-02-08 09:30:00-05:00
2023-03-10 14:49:30,125: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,125: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,126: root: INFO: Current backtesting datetime 2022-02-09 09:30:00-05:00
2023-03-10 14:49:30,126: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,127: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,128: root: INFO: Current backtesting datetime 2022-02-10 09:30:00-05:00
2023-03-10 14:49:30,128: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,129: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,130: root: INFO: Current backtesting datetime 2022-02-11 09:30:00-05:00
2023-03-10 14:49:30,131: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,132: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,132: root: INFO: Current backtesting datetime 2022-02-12 09:30:00-05:00
2023-03-10 14:49:30,133: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,135: root: INFO: Current backtesting datetime 2022-02-12 09:25:00-05:00
2023-03-10 14:49:30,136: root: INFO: Current backtesting datetime 2022-02-12 09:25:00-05:00
2023-03-10 14:49:30,136: root: INFO: BuyHold : Executing the after_market_closes lifecycle method
2023-03-10 14:49:30,138: root: INFO: Current backtesting datetime 2022-02-14 08:30:00-05:00
2023-03-10 14:49:30,138: root: INFO: BuyHold : Executing the before_market_opens lifecycle method
2023-03-10 14:49:30,139: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,139: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2023-03-10 14:49:30,141: root: INFO: Current backtesting datetime 2022-02-14 09:30:00-05:00
2023-03-10 14:49:30,141: root: INFO: BuyHold : Executing the before_starting_trading lifecycle method
2023-03-10 14:49:30,142: root: INFO: BuyHold : Executing the on_trading_iteration lifecycle method
2023-03-10 14:49:30,143: root: INFO: BuyHold : [34mSleeping for 86400 seconds[0m
2023-03-10 14:49:30,143: root: INFO: Current backtesting datetime 2022-02-15 09:30:00-05:00
